74개 기초자치단체 / 인구 10만 명당 진단 수 / 201101~202006 월단위,,,,,,,,
,,,,,,,,
,,,,,,,,
연월,시군구코드,시도,시군구,"폐암
(C34)","만성폐쇄성폐질환
(J44)","하기도감염
(J20-22)","허혈성심질환
(I20-22)","뇌졸중
(I60-64)"
201105,30110,대전광역시,동구,119.4,245.1,21253.6,633.9,669.4
201105,30140,대전광역시,중구,127.7,231.3,18973.5,652.7,712.6
201105,30170,대전광역시,서구,119.2,217.2,20640.8,536.3,689.6
201105,30200,대전광역시,유성구,117.2,221.5,23738.5,569,681.5
201105,30230,대전광역시,대덕구,93,199.2,24640.7,504,583.9
201105,31110,울산광역시,중구,147.4,233.4,14419.6,620.7,775.9
201105,31140,울산광역시,남구,137.4,203.8,15791.7,542.4,694.6
201105,31170,울산광역시,동구,149.3,288.1,16837.8,458.3,753.3
201105,31200,울산광역시,북구,124.9,286,24528.2,506.3,801.6
201105,31710,울산광역시,울주군,137.3,282.4,16955.7,647.4,745.6
201106,11110,서울특별시,종로구,140.8,155,10250.5,656.8,789.3
201106,11140,서울특별시,중구,136.6,230.5,10363.9,634.4,771.1
201106,11170,서울특별시,용산구,136.3,161.5,11129.8,627.2,645.4
201106,11200,서울특별시,성동구,134,245.8,11918.8,606.2,623.2
201106,11215,서울특별시,광진구,122.3,186.1,13635.9,528.3,599.6
201106,11230,서울특별시,동대문구,129.1,220,11891.6,700.2,715.5
201106,11260,서울특별시,중랑구,107.9,174.2,11840.3,523.7,681.1
201106,11290,서울특별시,성북구,147.8,193.1,13697.2,660.4,664.7
201106,11305,서울특별시,강북구,106.1,196.8,11284.3,567.7,743.4
201106,11320,서울특별시,도봉구,111.6,174.5,12317.6,563.8,665.8
201106,11350,서울특별시,노원구,123,203.3,13939.4,522.4,725.9
201106,11380,서울특별시,은평구,129.2,168.3,13903.2,556.5,667.1
201106,11410,서울특별시,서대문구,161.3,157.2,10533.2,646.3,761.6
201106,11440,서울특별시,마포구,139.2,197.7,14541.5,601.6,659.1
201106,11470,서울특별시,양천구,124.3,213.9,10711.7,615.1,679.3
201106,11500,서울특별시,강서구,140.6,148.7,14470.9,570.4,621.2
201106,11530,서울특별시,구로구,128.2,273.7,14649.3,597.2,646.6
201106,11545,서울특별시,금천구,133.1,180.3,13025.9,555.4,710.7
201106,11560,서울특별시,영등포구,151,246.1,12576.9,758.6,851.2
201106,11590,서울특별시,동작구,165.2,192.3,11806.2,605.1,700.8
201106,11620,서울특별시,관악구,133.9,208.8,11695.7,510.3,629
201106,11650,서울특별시,서초구,172.8,168.1,10772.8,733.2,718.9
201106,11680,서울특별시,강남구,130.8,209.3,10708.7,583.5,628.2
201106,11710,서울특별시,송파구,141.5,194.8,11794.6,529.5,612.9
201106,11740,서울특별시,강동구,139.4,176.3,9820.3,586.1,654
201106,26110,부산광역시,중구,117.1,205.4,10808,809.3,858.6
201106,26140,부산광역시,서구,144.7,209.3,10617.7,792.9,850.3
201106,26170,부산광역시,동구,107.5,156.3,8912.6,755.8,970.9
201106,26200,부산광역시,영도구,152.2,208.1,10941,786.3,780
201106,26230,부산광역시,부산진구,124,172.1,14504.7,751.8,778.1
201106,26260,부산광역시,동래구,133.9,156.5,12093,883.2,821.5
201106,26290,부산광역시,남구,101.7,175.2,13469.7,828.1,836.3
201106,26320,부산광역시,북구,123.7,132.5,11667.7,677.9,692.2
201106,26350,부산광역시,해운대구,116.3,231.9,11977.2,781.2,783.3
201106,26380,부산광역시,사하구,122.4,141.5,13551.8,680.6,820.7
201106,26410,부산광역시,금정구,127.6,220.2,9323.2,857.8,760.1
201106,26440,부산광역시,강서구,103.5,247.2,15031,1045.8,752.3
201106,26470,부산광역시,연제구,145.3,208.1,11235.4,1010.7,819.4
201106,26500,부산광역시,수영구,134.1,174.3,10169.2,998.9,766.9
201106,26530,부산광역시,사상구,106.9,185.5,12894.4,573.5,741.7
201106,26710,부산광역시,기장군,116.6,229.4,19886.2,779.9,787.3
201106,27110,대구광역시,중구,148.8,331.6,10339.4,795,923
201106,27140,대구광역시,동구,153.3,250,11305.8,608.4,861.9
201106,27170,대구광역시,서구,117.7,224.1,10233.6,613.2,888.1
201106,27200,대구광역시,남구,124.8,242.5,9472.2,691.9,920.2
201106,27230,대구광역시,북구,146.3,221.4,13364.9,596.7,883.8
201106,27260,대구광역시,수성구,125.1,266.1,11382.8,711.8,897.7
201106,27290,대구광역시,달서구,123.2,245.8,13691.5,573.9,850.2
201106,27710,대구광역시,달성군,113.1,310,16884.9,540.1,875
201106,28110,인천광역시,중구,177.4,284.2,15509.6,490.5,899.8
201106,28140,인천광역시,동구,101.7,481.6,15389.1,457.5,814.6
201106,28170,인천광역시,남구,120.3,222.3,13470,558.1,692.8
201106,28185,인천광역시,연수구,108.7,207.4,11883.9,535.9,634.2
201106,28200,인천광역시,남동구,112,212.1,15842.2,577.6,636.8
201106,28237,인천광역시,부평구,114.1,188.1,13701.6,506.8,620.6
201106,28245,인천광역시,계양구,104.3,183,11079.3,428.7,627.9
201106,28260,인천광역시,서구,98.6,172.4,16343.4,429,576.4
201106,28710,인천광역시,강화군,157.2,348.9,8553.6,655.9,579.5
201106,28720,인천광역시,옹진군,174.5,189.9,9304.6,595.3,631.3
201106,29110,광주광역시,동구,113.6,441.3,5973.1,1061.1,561.5
201106,29140,광주광역시,서구,133.7,240,9163.8,717.8,532.5
201106,29155,광주광역시,남구,100,342.4,8582,818.1,582.1
201106,29170,광주광역시,북구,124,289.1,10172.3,831.3,582.2
201106,29200,광주광역시,광산구,117.7,237,11649,573.4,602.4
201106,30110,대전광역시,동구,131.3,188.2,14689.3,595.7,703.6
201106,30140,대전광역시,중구,120.9,211.3,13241.7,629.4,735.2
201106,30170,대전광역시,서구,141.4,193.9,14390.2,540.7,695.8
201106,30200,대전광역시,유성구,134.5,224.9,17253.8,617.3,682.5
201106,30230,대전광역시,대덕구,118.3,181.2,18406.1,552.7,603.4
201106,31110,울산광역시,중구,137.6,230.8,11643.2,586.8,775
201106,31140,울산광역시,남구,154,248.6,12582.4,533,738.6
201106,31170,울산광역시,동구,185.3,309.6,14752.7,506.5,785.8
201106,31200,울산광역시,북구,133.1,290.4,19394.1,529.9,881.1
201106,31710,울산광역시,울주군,132.4,248.7,14608.2,622.4,731.4
201107,11110,서울특별시,종로구,114.6,146.7,8445.7,611.7,775
201107,11140,서울특별시,중구,121.6,220,7682.1,614.1,724.5
201107,11170,서울특별시,용산구,145.2,143.6,8808.1,587,617.8
201107,11200,서울특별시,성동구,133,198.5,9281.3,591.3,620.2
201107,11215,서울특별시,광진구,114.8,167.5,10777.4,546.9,570.5
201107,11230,서울특별시,동대문구,133.8,183.9,9874.8,693.6,685.7
201107,11260,서울특별시,중랑구,110,154.1,9258.1,482.9,643.4
201107,11290,서울특별시,성북구,140.2,174.6,11606,629.3,650.9
201107,11305,서울특별시,강북구,107.2,200.3,8993.1,553.2,719.9
201107,11320,서울특별시,도봉구,112.7,170.7,9954.8,573.3,664.2
201107,11350,서울특별시,노원구,119.9,187.8,11716.8,501.1,683.9
201107,11380,서울특별시,은평구,130.7,158.6,11538.9,526.7,629.4
201107,11410,서울특별시,서대문구,162,166.7,8332.2,640.3,749.9
201107,11440,서울특별시,마포구,131.7,185.6,11602.5,589.2,632.6
201107,11470,서울특별시,양천구,117.4,174.3,8632.4,621.9,654.1
201107,11500,서울특별시,강서구,133.6,128.6,11560.9,536.7,632.3
201107,11530,서울특별시,구로구,117.2,204.9,11726,593.7,618.1
201107,11545,서울특별시,금천구,130.2,191.8,9512.1,559.1,668.3
201107,11560,서울특별시,영등포구,131.8,278,10428.7,759.9,784.5
201107,11590,서울특별시,동작구,184.8,175.1,8963.2,585.9,697.8
201107,11620,서울특별시,관악구,128.6,180.9,9091.8,493.4,620.4
201107,11650,서울특별시,서초구,180.1,157.8,8221.9,672.1,680.4
201107,11680,서울특별시,강남구,142.1,180.3,8148.5,581.7,610.2
201107,11710,서울특별시,송파구,148,166.1,9194.1,512.9,585.9
201107,11740,서울특별시,강동구,134.9,156.3,8033.3,591.6,657
201107,26110,부산광역시,중구,69.8,193.1,8367.9,899.6,852.4
201107,26140,부산광역시,서구,143.1,185.9,8280.9,771.9,906.9
201107,26170,부산광역시,동구,98.6,177.3,6527.6,750.8,955
201107,26200,부산광역시,영도구,125,189.2,8114.2,738.8,782.1
201107,26230,부산광역시,부산진구,125.6,165.3,10879,765.2,749
201107,26260,부산광역시,동래구,124.1,153,9200.3,848.7,815.5
201107,26290,부산광역시,남구,117.9,168.1,9888.1,829.5,802.7
201107,26320,부산광역시,북구,110.4,128.6,9515.6,629.6,662
201107,26350,부산광역시,해운대구,119.4,209.8,8863.3,782.9,760.1
201107,26380,부산광역시,사하구,111.7,148.8,11309.5,652.1,785.2
201107,26410,부산광역시,금정구,103.6,170.4,6508.7,813.8,739.2
201107,26440,부산광역시,강서구,97.3,214.7,11065.5,1011.8,661.2
201107,26470,부산광역시,연제구,135,165,8702.6,978.3,815.7
201107,26500,부산광역시,수영구,146,148.3,7636.5,1024.4,804.2
201107,26530,부산광역시,사상구,117.1,166.7,10157.5,579.8,738.6
201107,26710,부산광역시,기장군,129.5,181.3,13857.3,845.6,755.8
201107,27110,대구광역시,중구,135.8,295,7300.3,890.3,958.2
201107,27140,대구광역시,동구,148,206.6,8662.8,612.8,906.8
201107,27170,대구광역시,서구,104.7,192.3,7382.1,601.9,935.7
201107,27200,대구광역시,남구,114.1,195.2,6557.3,623.3,961.6
201107,27230,대구광역시,북구,138.5,204.1,10535.7,563.4,872.2
201107,27260,대구광역시,수성구,121.2,214.9,8043.2,728.1,872.1
201107,27290,대구광역시,달서구,116.4,223.1,10280.6,567.1,836.1
201107,27710,대구광역시,달성군,89.8,303.3,12894.9,550.6,863.9
201107,28110,인천광역시,중구,164.6,254.3,12175.5,517.2,828.2
201107,28140,인천광역시,동구,118.2,373.6,11724.2,406.6,793
201107,28170,인천광역시,남구,95.7,214.4,10487.9,549.3,681.6
201107,28185,인천광역시,연수구,94.5,165,9194.8,516.1,647.1
201107,28200,인천광역시,남동구,104.3,209.9,12457.1,570.6,622.8
201107,28237,인천광역시,부평구,99.3,196.5,11281.3,481.5,604.5
201107,28245,인천광역시,계양구,107.8,157.7,9034.9,455.7,613.7
201107,28260,인천광역시,서구,93.1,152,12680,430.6,540.2
201107,28710,인천광역시,강화군,152.7,304,6249,681.4,599
201107,28720,인천광역시,옹진군,174.5,169.4,6697.5,754.4,867.3
201107,29110,광주광역시,동구,122.1,325.8,4837.8,939,570
201107,29140,광주광역시,서구,115.7,207,6936,677.2,570.2
201107,29155,광주광역시,남구,95.9,289.4,6469.6,795.3,585.3
201107,29170,광주광역시,북구,105.7,252,8190.6,796.2,553.9
201107,29200,광주광역시,광산구,108.1,222.4,9575.3,550.2,570.4
201107,30110,대전광역시,동구,116.6,175.5,11446.8,585,647.9
201107,30140,대전광역시,중구,142.4,181.5,9883.5,636.5,720.1
201107,30170,대전광역시,서구,125.8,167.7,10874.1,537.9,687.6
201107,30200,대전광역시,유성구,133.9,191.9,12851.2,586,673.7
201107,30230,대전광역시,대덕구,95.9,168,14509.2,527.9,594.6
201107,31110,울산광역시,중구,132.4,225.2,9183.1,599.7,794
201107,31140,울산광역시,남구,130.1,210.5,9417.1,527.8,749.3
201107,31170,울산광역시,동구,146.4,304.3,12361.5,488.5,775.4
201107,31200,울산광역시,북구,127.1,272.9,15727.3,534.2,810.9
201107,31710,울산광역시,울주군,129,280.9,11493.6,629.8,721.6
201108,11110,서울특별시,종로구,130.7,158.6,7987.8,601.6,802.3
201108,11140,서울특별시,중구,138.1,220,7938.9,644.9,849.9
201108,11170,서울특별시,용산구,158.2,168.4,8600.4,606.9,675.9
201108,11200,서울특별시,성동구,144,178.9,9768.8,607.2,643.1
201108,11215,서울특별시,광진구,119.1,159.2,11194.1,522.7,585.9
201108,11230,서울특별시,동대문구,123.4,195.9,10127.1,643.5,710.8
201108,11260,서울특별시,중랑구,121.1,142.1,9102.8,490.2,657.3
201108,11290,서울특별시,성북구,144.3,171.7,11874.4,576.9,678.5
201108,11305,서울특별시,강북구,123.7,187.5,9963.1,571.8,718.4
201108,11320,서울특별시,도봉구,128.8,160.6,10594.9,554.7,678.1
201108,11350,서울특별시,노원구,134.5,165.7,11618.1,521.9,683.7
201108,11380,서울특별시,은평구,135.5,170.2,12146.9,534.6,629
201108,11410,서울특별시,서대문구,142.3,170.6,8780.3,598.7,748.6
201108,11440,서울특별시,마포구,136.8,194.4,12288.5,565.6,633.9
201108,11470,서울특별시,양천구,126.3,178.5,8984.6,599.7,661.1
201108,11500,서울특별시,강서구,134.6,144.8,11742.1,557.8,611.7
201108,11530,서울특별시,구로구,129.1,189.7,12324.2,581.3,637.5
201108,11545,서울특별시,금천구,103.1,152,10649.9,490.1,657.3
201108,11560,서울특별시,영등포구,116,216.6,10743.9,734.7,742
201108,11590,서울특별시,동작구,137.3,134.5,9176,556.8,637
201108,11620,서울특별시,관악구,135.3,159.2,9154.1,466.6,536.9
201108,11650,서울특별시,서초구,189.6,144.8,8044.5,684.8,733.7
201108,11680,서울특별시,강남구,144.2,178.9,8253.9,581.4,624.2
201108,11710,서울특별시,송파구,133.2,152.2,9634.3,510,596.7
201108,11740,서울특별시,강동구,128.4,156.7,8123.2,577,652.9
201108,26110,부산광역시,중구,71.9,197.2,8869.1,872.9,838
201108,26140,부산광역시,서구,123.7,178.6,8366.6,738,989.3
201108,26170,부산광역시,동구,128.5,171.3,7163.9,769.8,904.2
201108,26200,부산광역시,영도구,139.7,182.3,8794.4,725.5,710.2
201108,26230,부산광역시,부산진구,131.9,139.2,11364.8,765.5,786.7
201108,26260,부산광역시,동래구,131.5,119.1,9910.8,851.8,824.3
201108,26290,부산광역시,남구,120.6,149.4,10943.6,863,844.1
201108,26320,부산광역시,북구,139,133.8,10549.1,657.5,652.9
201108,26350,부산광역시,해운대구,116.1,197.6,9267,770.9,789.4
201108,26380,부산광역시,사하구,113.1,134.2,11576.5,700.8,804.9
201108,26410,부산광역시,금정구,127.2,153.1,7090.1,911.2,773.4
201108,26440,부산광역시,강서구,115.9,207,11757.5,967,835.7
201108,26470,부산광역시,연제구,142.5,144.4,9332.2,914.6,799.7
201108,26500,부산광역시,수영구,137.5,156.2,7855,917.4,795.7
201108,26530,부산광역시,사상구,107.7,152.1,10187.8,630.1,770.8
201108,26710,부산광역시,기장군,154.5,194.3,14957.2,788.2,754
201108,27110,대구광역시,중구,147.5,312,8135.8,804.2,925.6
201108,27140,대구광역시,동구,148.6,206,10227.3,633.9,859.6
201108,27170,대구광역시,서구,114.5,190.9,7971,609.1,901.1
201108,27200,대구광역시,남구,166.2,197.5,7000.8,729.8,985.2
201108,27230,대구광역시,북구,149.6,217.2,12046.7,614.5,860.7
201108,27260,대구광역시,수성구,147.9,235.3,8543.8,734.1,874
201108,27290,대구광역시,달서구,115.2,203.1,11837.6,596.2,859.3
201108,27710,대구광역시,달성군,127.5,286.7,14597.1,587.2,863.9
201108,28110,인천광역시,중구,132.5,302.4,13637.4,531.1,874.1
201108,28140,인천광역시,동구,118.2,438.4,11922.4,438.4,850.1
201108,28170,인천광역시,남구,107.7,218.4,11249.9,563.9,690.9
201108,28185,인천광역시,연수구,99,167.4,10715.4,529,644.7
201108,28200,인천광역시,남동구,103.5,218.2,12879.7,585.9,611.3
201108,28237,인천광역시,부평구,112,179.9,11244.1,485.6,604.2
201108,28245,인천광역시,계양구,121.7,183,9572.2,443.5,584.4
201108,28260,인천광역시,서구,106.2,151.3,12948.3,413.6,554.4
201108,28710,인천광역시,강화군,143.8,308.5,6539.5,669.4,618.5
201108,28720,인천광역시,옹진군,138.6,200.2,8062.6,615.9,759.6
201108,29110,광주광역시,동구,117.4,323,4948.6,993.5,570.9
201108,29140,광주광역시,서구,126.4,186.5,7909.1,677.5,547.9
201108,29155,광주광역시,남구,98.2,216.4,6797.4,769.7,510
201108,29170,광주광역시,북구,114.7,205.9,8560.5,761.6,548.1
201108,29200,광주광역시,광산구,118.2,225.8,10681.5,581.9,590.4
201108,30110,대전광역시,동구,126.9,146.4,11881.3,674.9,679.7
201108,30140,대전광역시,중구,132.2,169.9,11070,688.5,768.4
201108,30170,대전광역시,서구,136,168.1,11862.8,552,683.6
201108,30200,대전광역시,유성구,133.2,165.1,13968.3,623.4,716.8
201108,30230,대전광역시,대덕구,104.7,172.9,14710.3,572.7,632.1
201108,31110,울산광역시,중구,132.4,217.1,8552.1,615.1,795.7
201108,31140,울산광역시,남구,135.1,207.6,9608.6,564.2,760.7
201108,31170,울산광역시,동구,158,266,11678.4,471,776.5
201108,31200,울산광역시,북구,137.5,265.7,14582.1,553.4,872.9
201108,31710,울산광역시,울주군,128,231.1,11312.3,578.5,720.1
201109,11110,서울특별시,종로구,158,161.5,12177.1,652.1,767.9
201109,11140,서울특별시,중구,120.1,249.3,13087.8,644.9,794.3
201109,11170,서울특별시,용산구,171.6,174.8,13585.7,637.3,686.4
201109,11200,서울특별시,성동구,143.7,226.1,14648,633.8,675.1
201109,11215,서울특별시,광진구,110,164.8,16285.3,568.6,573.8
201109,11230,서울특별시,동대문구,127.5,203,14676.9,685.4,685.9
201109,11260,서울특별시,중랑구,111.9,152,15053.1,485.5,650.5
201109,11290,서울특별시,성북구,147.4,174.6,17888.1,633.4,670.7
201109,11305,서울특별시,강북구,117.4,195.3,14775.9,586.9,710.6
201109,11320,서울특별시,도봉구,125.3,167.4,16198.7,544.6,663.9
201109,11350,서울특별시,노원구,129.7,211.9,17831.4,495.8,704.1
201109,11380,서울특별시,은평구,134.5,190.8,18403.7,580.8,655.1
201109,11410,서울특별시,서대문구,141.3,179.8,13410.1,617.8,775.9
201109,11440,서울특별시,마포구,142,228.5,18854.8,620.3,657
201109,11470,서울특별시,양천구,140.9,191.7,13798,611.7,685.9
201109,11500,서울특별시,강서구,169.6,156.2,17938.5,572.2,630.9
201109,11530,서울특별시,구로구,150.9,208.2,17909.9,611.3,639.3
201109,11545,서울특별시,금천구,129.4,188.1,15924,565.6,705.7
201109,11560,서울특별시,영등포구,132.8,235.5,16484.4,735.2,801.1
201109,11590,서울특별시,동작구,161.4,179.9,14190.8,586.4,698.5
201109,11620,서울특별시,관악구,148.4,193.2,14700.9,506.1,622.5
201109,11650,서울특별시,서초구,187.1,173,12469.7,724,707.6
201109,11680,서울특별시,강남구,143.5,180.5,12158.9,569.4,629.7
201109,11710,서울특별시,송파구,132.7,170.3,14777.9,540.6,605.8
201109,11740,서울특별시,강동구,144,168.2,12716.5,588.3,660.4
201109,26110,부산광역시,중구,65.7,174.6,12578.6,1024.9,899.6
201109,26140,부산광역시,서구,118,176.2,12532.5,785.7,932
201109,26170,부산광역시,동구,122.5,169.3,10835.5,872.3,981.9
201109,26200,부산광역시,영도구,133.4,180.2,12852.2,766,816.3
201109,26230,부산광역시,부산진구,123.5,158.7,16926.2,750.5,787.5
201109,26260,부산광역시,동래구,128.6,159.7,15362.5,857.5,803.5
201109,26290,부산광역시,남구,106.1,183.3,15359.8,840.3,868.5
201109,26320,부산광역시,북구,115.6,141.9,15484.7,674.1,688
201109,26350,부산광역시,해운대구,116.1,228.1,14656.8,809.6,801
201109,26380,부산광역시,사하구,112,160.6,16965.9,705.6,807.7
201109,26410,부산광역시,금정구,117,152.7,11462.8,859,738.1
201109,26440,부산광역시,강서구,91.1,199.3,17703.5,1004.1,777
201109,26470,부산광역시,연제구,121.9,151.4,14053.1,942.7,817.5
201109,26500,부산광역시,수영구,139.8,161.3,11479.9,992.1,848.4
201109,26530,부산광역시,사상구,101.8,168.6,15482.7,567.2,790.1
201109,26710,부산광역시,기장군,142.5,196.1,22236.9,784.5,722.5
201109,27110,대구광역시,중구,139.7,267.6,13075.7,869.5,983
201109,27140,대구광역시,동구,158.3,256.4,15364.3,657.4,853.4
201109,27170,대구광역시,서구,102,209.3,13233.4,593.8,909.2
201109,27200,대구광역시,남구,126,205.2,11020.4,680.1,953.9
201109,27230,대구광역시,북구,155.4,219.2,18981.9,603,881.1
201109,27260,대구광역시,수성구,143.4,224.3,14769.4,743.7,906.6
201109,27290,대구광역시,달서구,117.9,229,18287.6,575.1,862.4
201109,27710,대구광역시,달성군,140.8,324.4,21882.3,513.4,883.8
201109,28110,인천광역시,중구,164.6,297.1,19418.5,512.9,819.6
201109,28140,인천광역시,동구,101.7,690,17295.3,458.8,796.8
201109,28170,인천광역시,남구,120.3,253.1,16640.1,560.8,673.2
201109,28185,인천광역시,연수구,99,181,15962.3,514.1,601.2
201109,28200,인천광역시,남동구,117.3,206.1,19510.6,553.8,655.7
201109,28237,인천광역시,부평구,116.2,180.1,17625.5,494.7,642
201109,28245,인천광역시,계양구,140.3,201,15740.4,430.1,648.6
201109,28260,인천광역시,서구,106.2,157.3,21214.8,450.1,568.4
201109,28710,인천광역시,강화군,107.8,335.4,9582.4,691.8,621.5
201109,28720,인천광역시,옹진군,164.2,236.1,10952,610.7,754.4
201109,29110,광주광역시,동구,146.5,385.9,8237,1040.4,576.6
