sido,yyyymm,pm10,sigungu,lung_cancer,copd,lower_respiratory,heart_disease,stroke,precipitation,male_avg_age,female_avg_age,year,month,latitude,longitude
서울,201104,60.0,중랑구,87.6,175.4,15021.7,475.1,582.2,110.1,38.2,39.8,2011,4,37.6065,127.0927
서울,201104,49.0,성북구,107.4,169.2,18316.4,578.6,611.1,110.1,37.8,39.7,2011,4,37.6109,127.0273
서울,201104,51.0,강북구,95.3,239.4,15010.4,547.2,707.1,110.1,39.0,41.1,2011,4,37.6396,127.0257
서울,201104,52.0,도봉구,92.2,190.9,16790.1,535.6,623.7,110.1,38.0,39.8,2011,4,37.6688,127.0471
서울,201104,47.0,노원구,90.2,213.1,17676.1,493.4,635.3,110.1,36.4,38.8,2011,4,37.655,127.0778
서울,201104,56.0,은평구,108.6,174.0,19078.7,512.1,580.0,110.1,38.1,40.0,2011,4,37.6027,126.9288
서울,201104,56.0,서대문구,118.5,176.0,13491.1,566.3,678.1,110.1,38.5,40.6,2011,4,37.5794,126.9368
서울,201104,58.0,마포구,97.6,210.5,18445.0,544.0,581.8,110.1,37.4,39.2,2011,4,37.5662,126.9018
서울,201104,52.0,양천구,92.4,206.1,14133.1,517.2,598.7,110.1,36.2,38.0,2011,4,37.5271,126.8561
서울,201104,57.0,강서구,108.1,165.5,18326.7,506.4,557.6,110.1,36.9,38.9,2011,4,37.5509,126.8497
서울,201104,57.0,구로구,82.6,231.6,19719.1,498.0,578.5,110.1,37.5,39.0,2011,4,37.4954,126.8581
서울,201104,50.0,금천구,96.1,189.0,16870.8,469.9,620.7,110.1,38.2,39.8,2011,4,37.4574,126.8956
서울,201104,59.0,영등포구,117.5,261.9,17570.6,665.8,696.7,110.1,38.3,39.8,2011,4,37.5265,126.8962
서울,201104,56.0,동작구,132.5,181.1,15498.4,535.9,597.9,110.1,37.7,39.7,2011,4,37.4979,126.9828
서울,201104,59.0,관악구,107.3,192.6,15604.2,457.8,536.7,110.1,37.5,39.2,2011,4,37.4654,126.9436
서울,201104,59.0,서초구,123.2,144.8,13260.1,591.4,599.9,110.1,36.9,38.3,2011,4,37.4761,127.0376
서울,201104,60.0,강남구,102.9,202.6,12802.3,481.0,511.2,110.1,36.5,38.2,2011,4,37.5184,127.0473
서울,201104,57.0,송파구,103.8,177.7,15041.3,434.2,520.8,110.1,36.5,38.0,2011,4,37.5048,127.1147
서울,201104,55.0,강동구,98.0,166.4,13439.1,456.4,568.5,110.1,36.8,38.8,2011,4,37.5499,127.1465
부산,201104,53.0,중구,84.2,219.8,15205.6,770.2,782.6,100.0,42.5,45.4,2011,4,35.1068,129.0312
부산,201104,64.5,서구,131.8,234.4,13783.8,784.0,847.9,100.0,41.5,44.7,2011,4,35.1159,129.0225
부산,201104,61.5,동구,103.6,196.2,11789.5,759.8,966.9,100.0,41.9,45.3,2011,4,35.1299,129.049
부산,201104,58.0,영도구,137.6,210.2,13955.5,672.5,759.1,100.0,41.2,44.3,2011,4,35.0911,129.0655
부산,201104,67.0,부산진구,98.7,173.9,17659.0,719.7,737.4,100.0,39.2,41.6,2011,4,35.1631,129.0516
부산,201104,59.0,동래구,118.4,149.8,16829.7,799.3,768.7,100.0,38.5,40.9,2011,4,35.2048,129.0835
부산,201104,58.0,남구,101.3,153.5,17196.0,798.3,782.7,100.0,38.8,41.2,2011,4,35.1324,129.1037
부산,201104,61.0,북구,78.9,163.3,15734.4,637.7,619.2,100.0,37.1,39.4,2011,4,35.2164,129.0087
부산,201104,41.0,해운대구,94.2,265.5,14842.7,764.8,709.3,100.0,37.2,39.6,2011,4,35.1631,129.1607
부산,201104,65.0,사하구,90.0,165.4,16603.2,615.6,728.1,100.0,37.7,39.8,2011,4,35.1042,128.9733
부산,201104,60.5,금정구,87.9,222.6,13583.9,820.1,672.5,100.0,39.1,41.7,2011,4,35.2549,129.089
부산,201104,60.0,강서구,72.6,234.8,20193.7,959.3,696.7,100.0,40.5,43.3,2011,4,35.2111,128.9788
부산,201104,52.0,연제구,103.6,173.4,14004.4,961.9,796.9,100.0,38.8,41.2,2011,4,35.1802,129.0814
부산,201104,42.0,수영구,124.5,177.7,12953.1,952.5,722.7,100.0,40.0,42.5,2011,4,35.1576,129.114
부산,201104,68.0,사상구,96.7,156.4,17631.2,543.6,645.8,100.0,37.7,39.8,2011,4,35.1627,128.9783
부산,201104,47.5,기장군,113.8,199.8,21841.0,782.6,688.3,100.0,37.9,40.9,2011,4,35.3228,129.2262
대구,201104,50.0,중구,139.7,356.4,14503.9,810.7,835.5,104.5,41.1,44.6,2011,4,35.8683,128.5988
대구,201104,44.0,동구,118.4,305.4,16731.2,595.5,770.8,104.5,38.4,41.5,2011,4,35.8747,128.6269
대구,201104,61.0,서구,91.2,248.0,16062.9,539.0,816.6,104.5,39.0,42.1,2011,4,35.8704,128.5564
대구,201104,36.0,남구,101.1,212.9,13410.8,602.0,867.0,104.5,40.0,43.2,2011,4,35.8313,128.6097
대구,201104,55.5,북구,92.5,256.6,20805.5,533.6,752.8,104.5,35.5,37.9,2011,4,35.8923,128.5916
대구,201104,52.0,수성구,92.0,262.4,16230.5,606.0,734.8,104.5,36.0,39.1,2011,4,35.8572,128.6336
대구,201104,52.0,달서구,79.1,266.9,20488.9,454.2,683.2,104.5,35.3,37.8,2011,4,35.8223,128.541
대구,201104,45.0,달성군,91.5,366.0,25425.4,444.1,728.0,104.5,36.1,38.5,2011,4,35.7989,128.4989
인천,201104,63.0,중구,103.7,298.1,19667.5,465.9,771.5,127.6,38.7,40.9,2011,4,37.4643,126.5904
인천,201104,50.0,동구,76.2,630.3,20685.7,386.3,812.0,127.6,38.8,41.3,2011,4,37.4753,126.6369
인천,201104,60.0,남구,81.6,228.9,18238.5,517.9,638.0,127.6,37.8,39.9,2011,4,37.442,126.7019
인천,201104,68.0,연수구,84.1,156.0,14230.1,452.9,566.2,127.6,35.0,36.7,2011,4,37.4172,126.6788
인천,201104,63.33333333,남동구,86.8,212.3,20897.2,508.6,576.6,127.6,35.6,37.3,2011,4,37.402,126.7337
인천,201104,64.0,부평구,83.3,198.1,19113.1,436.2,534.1,127.6,36.2,38.0,2011,4,37.5088,126.7219
인천,201104,59.0,계양구,74.1,190.2,15456.3,388.0,557.9,127.6,34.9,36.3,2011,4,37.5393,126.7271
인천,201104,67.33333333,서구,69.7,151.8,21917.1,378.6,506.0,127.6,34.7,36.0,2011,4,37.5461,126.6766
인천,201104,56.0,강화군,161.7,336.9,11018.4,609.5,573.5,127.6,45.2,48.8,2011,4,37.7416,126.5092
광주,201104,56.0,동구,115.5,537.1,10188.3,954.0,592.5,103.0,40.4,43.1,2011,4,35.1399,126.9194
광주,201104,46.0,서구,91.2,259.8,15523.2,616.5,472.4,103.0,34.7,37.2,2011,4,35.1502,126.8565
광주,201104,52.0,남구,77.2,447.9,13243.2,701.7,554.2,103.0,36.9,39.4,2011,4,35.1333,126.9004
광주,201104,52.5,북구,90.0,311.1,16753.6,749.9,522.2,103.0,35.3,37.6,2011,4,35.1663,126.9185
광주,201104,69.0,광산구,92.7,290.0,20244.0,469.2,567.2,103.0,32.2,34.0,2011,4,35.1729,126.8118
대전,201104,43.0,동구,87.5,211.7,22397.3,507.4,619.2,71.0,37.6,40.1,2011,4,36.3515,127.4239
대전,201104,50.0,중구,100.2,224.5,19717.4,523.9,568.7,71.0,37.7,39.9,2011,4,36.3256,127.4266
대전,201104,53.5,서구,95.8,215.4,20645.8,454.0,570.2,71.0,34.9,36.8,2011,4,36.3503,127.3662
대전,201104,56.0,유성구,79.5,205.9,24119.7,464.1,546.6,71.0,33.1,34.8,2011,4,36.3625,127.3426
대전,201104,56.0,대덕구,70.1,221.1,24612.0,452.9,524.5,71.0,35.8,37.8,2011,4,36.368,127.405
울산,201104,58.0,중구,107.0,219.7,14215.5,542.5,683.0,83.6,36.4,38.6,2011,4,35.5664,129.319
울산,201104,57.66666667,남구,91.1,217.8,15493.6,496.9,641.6,83.6,35.2,36.9,2011,4,35.5388,129.316
울산,201104,49.0,동구,112.1,252.1,17415.1,414.1,673.7,83.6,35.2,36.8,2011,4,35.5259,129.4216
울산,201104,66.0,북구,106.8,323.3,22843.9,500.3,701.4,83.6,32.8,34.2,2011,4,35.5805,129.3552
울산,201104,57.66666667,울주군,87.9,226.7,16892.7,559.4,690.3,83.6,36.0,38.5,2011,4,35.5745,129.2165
서울,201105,72.0,종로구,137.8,217.4,13243.7,639.6,773.8,53.4,39.7,41.7,2011,5,37.5729,126.9794
서울,201105,74.0,중구,136.6,238.0,14289.8,662.2,773.3,53.4,40.1,42.1,2011,5,37.5641,126.997
서울,201105,76.0,용산구,131.8,170.4,14464.4,628.8,654.4,53.4,39.1,41.2,2011,5,37.5311,126.9814
서울,201105,78.0,성동구,115.1,242.1,16049.0,628.2,626.2,53.4,38.0,39.7,2011,5,37.5509,127.0407
서울,201105,72.0,광진구,117.0,184.2,17813.3,526.7,558.7,53.4,37.1,38.4,2011,5,37.5388,127.0827
서울,201105,255.0,동대문구,112.5,208.5,16049.0,734.1,683.2,53.4,38.8,40.6,2011,5,37.5744,127.0395
서울,201105,74.0,중랑구,122.3,171.1,15637.5,549.7,636.5,53.4,38.2,39.8,2011,5,37.6065,127.0927
서울,201105,67.0,성북구,150.5,198.3,18546.5,637.1,645.8,53.4,37.8,39.7,2011,5,37.6109,127.0273
서울,201105,56.0,강북구,120.3,240.5,15380.8,601.4,751.8,53.4,39.0,41.2,2011,5,37.6396,127.0257
서울,201105,70.0,도봉구,114.1,195.9,16686.7,587.6,685.5,53.4,38.0,39.9,2011,5,37.6688,127.0471
서울,201105,61.0,노원구,134.5,192.2,17696.8,520.3,684.8,53.4,36.4,38.8,2011,5,37.655,127.0778
서울,201105,74.0,은평구,127.0,186.4,18603.7,577.4,663.2,53.4,38.1,40.0,2011,5,37.6027,126.9288
서울,201105,72.0,서대문구,136.3,194.1,13479.0,668.6,786.7,53.4,38.5,40.7,2011,5,37.5794,126.9368
서울,201105,79.0,마포구,134.5,233.4,18571.8,632.1,643.1,53.4,37.4,39.2,2011,5,37.5662,126.9018
서울,201105,62.0,양천구,119.1,216.5,14498.1,596.1,607.3,53.4,36.3,38.1,2011,5,37.5271,126.8561
서울,201105,76.0,강서구,140.4,163.6,18360.1,564.1,626.8,53.4,36.9,38.9,2011,5,37.5509,126.8497
서울,201105,74.0,구로구,118.6,284.2,19581.1,572.9,638.2,53.4,37.5,39.0,2011,5,37.4954,126.8581
서울,201105,68.0,금천구,126.1,172.9,16312.2,531.1,682.3,53.4,38.3,39.9,2011,5,37.4574,126.8956
서울,201105,79.0,영등포구,148.2,261.9,16096.9,764.1,809.7,53.4,38.3,39.9,2011,5,37.5265,126.8962
서울,201105,72.0,동작구,155.2,198.3,15539.1,596.6,676.4,53.4,37.7,39.7,2011,5,37.4979,126.9828
서울,201105,74.0,관악구,129.4,202.7,15284.7,533.6,644.6,53.4,37.5,39.2,2011,5,37.4654,126.9436
서울,201105,75.0,서초구,154.3,150.2,13600.1,674.6,708.8,53.4,36.9,38.3,2011,5,37.4761,127.0376
서울,201105,76.0,강남구,134.3,221.7,13310.2,560.4,573.3,53.4,36.5,38.2,2011,5,37.5184,127.0473
서울,201105,70.0,송파구,146.7,188.1,15679.2,506.9,579.1,53.4,36.5,38.0,2011,5,37.5048,127.1147
서울,201105,72.0,강동구,147.6,184.0,13361.3,566.7,640.0,53.4,36.8,38.8,2011,5,37.5499,127.1465
부산,201105,74.0,중구,94.5,180.8,13823.3,897.6,838.0,170.0,42.6,45.4,2011,5,35.1068,129.0312
부산,201105,85.75,서구,150.3,249.0,13816.1,708.1,963.5,170.0,41.5,44.8,2011,5,35.1159,129.0225
부산,201105,84.25,동구,112.5,204.1,11468.8,770.8,975.9,170.0,41.9,45.4,2011,5,35.1299,129.049
부산,201105,73.0,영도구,137.6,202.5,14605.6,736.0,842.1,170.0,41.2,44.3,2011,5,35.0911,129.0655
부산,201105,92.0,부산진구,114.9,184.8,17317.3,777.9,771.3,170.0,39.2,41.6,2011,5,35.1631,129.0516
부산,201105,82.0,동래구,148.4,180.4,16029.4,870.9,810.9,170.0,38.5,40.9,2011,5,35.2048,129.0835
부산,201105,82.0,남구,117.2,149.4,16680.6,853.2,824.7,170.0,38.8,41.3,2011,5,35.1324,129.1037
부산,201105,66.0,북구,85.4,158.4,15802.6,681.8,663.3,170.0,37.1,39.5,2011,5,35.2164,129.0087
부산,201105,57.0,해운대구,121.0,264.8,14613.3,787.3,795.1,170.0,37.3,39.6,2011,5,35.1631,129.1607
부산,201105,89.0,사하구,111.4,140.1,16973.7,677.5,834.2,170.0,37.7,39.9,2011,5,35.1042,128.9733
부산,201105,83.5,금정구,119.3,220.2,12423.1,850.0,777.7,170.0,39.1,41.8,2011,5,35.2549,129.089
부산,201105,76.5,강서구,111.2,211.6,19155.6,1033.5,755.4,170.0,40.6,43.3,2011,5,35.2111,128.9788
부산,201105,70.0,연제구,148.1,187.5,13744.2,1062.7,865.8,170.0,38.9,41.2,2011,5,35.1802,129.0814
부산,201105,61.0,수영구,159.6,204.9,12357.7,981.4,786.7,170.0,40.0,42.5,2011,5,35.1576,129.114
부산,201105,89.0,사상구,112.0,176.5,17219.2,600.2,746.0,170.0,37.8,39.8,2011,5,35.1627,128.9783
부산,201105,65.0,기장군,120.3,219.3,22442.3,829.8,720.7,170.0,38.0,40.9,2011,5,35.3228,129.2262
대구,201105,67.0,중구,197.1,336.8,14348.6,874.7,937.3,156.8,41.2,44.7,2011,5,35.8683,128.5988
대구,201105,55.0,동구,136.6,288.4,15645.4,607.0,888.3,156.8,38.4,41.5,2011,5,35.8747,128.6269
대구,201105,76.0,서구,116.8,233.6,14509.5,606.0,861.6,156.8,39.1,42.2,2011,5,35.8704,128.5564
대구,201105,49.0,남구,114.7,236.0,12506.0,693.1,993.5,156.8,40.1,43.2,2011,5,35.8313,128.6097
대구,201105,71.5,북구,115.2,244.6,19478.0,572.3,861.3,156.8,35.5,37.9,2011,5,35.8923,128.5916
대구,201105,68.5,수성구,113.6,267.8,15330.9,689.0,844.8,156.8,36.0,39.2,2011,5,35.8572,128.6336
대구,201105,62.0,달서구,115.6,273.8,19004.8,537.6,834.6,156.8,35.4,37.9,2011,5,35.8223,128.541
대구,201105,65.0,달성군,117.0,369.8,23254.1,534.5,835.6,156.8,36.1,38.6,2011,5,35.7989,128.4989
인천,201105,83.0,중구,146.4,344.1,20370.6,556.7,876.2,44.2,38.7,40.9,2011,5,37.4643,126.5904
인천,201105,70.0,동구,106.7,629.0,21002.1,476.5,813.3,44.2,38.8,41.4,2011,5,37.4753,126.6369
인천,201105,77.0,남구,106.0,248.1,17936.1,591.6,689.2,44.2,37.9,40.0,2011,5,37.442,126.7019
인천,201105,97.0,연수구,129.6,201.8,15030.4,465.8,653.7,44.2,35.0,36.7,2011,5,37.4172,126.6788
인천,201105,83.33333333,남동구,103.7,250.5,21885.1,565.1,596.6,44.2,35.6,37.4,2011,5,37.402,126.7337
인천,201105,87.0,부평구,116.1,213.0,18804.3,496.0,606.7,44.2,36.3,38.0,2011,5,37.5088,126.7219
인천,201105,86.0,계양구,99.0,186.8,15830.4,441.8,604.4,44.2,35.0,36.4,2011,5,37.5393,126.7271
인천,201105,88.0,서구,99.1,174.5,21051.8,429.0,523.7,44.2,34.8,36.0,2011,5,37.5461,126.6766
인천,201105,72.0,강화군,152.7,402.8,12650.7,745.7,681.4,44.2,45.2,48.9,2011,5,37.7416,126.5092
광주,201105,75.0,동구,111.7,512.7,9206.1,1065.8,645.1,142.9,40.4,43.1,2011,5,35.1399,126.9194
광주,201105,58.0,서구,123.3,252.3,13462.5,724.4,543.8,142.9,34.8,37.2,2011,5,35.1502,126.8565
광주,201105,65.0,남구,104.5,362.9,12331.5,847.8,597.6,142.9,36.9,39.4,2011,5,35.1333,126.9004
광주,201105,64.0,북구,106.0,313.2,14990.0,884.8,552.3,142.9,35.3,37.7,2011,5,35.1663,126.9185
광주,201105,79.0,광산구,110.0,280.2,17253.1,567.8,569.6,142.9,32.2,34.1,2011,5,35.1729,126.8118
대전,201105,58.0,동구,119.4,245.1,21253.6,633.9,669.4,162.0,37.7,40.1,2011,5,36.3515,127.4239
대전,201105,68.0,중구,127.7,231.3,18973.5,652.7,712.6,162.0,37.7,39.9,2011,5,36.3256,127.4266
대전,201105,70.5,서구,119.2,217.2,20640.8,536.3,689.6,162.0,34.9,36.8,2011,5,36.3503,127.3662
대전,201105,66.0,유성구,117.2,221.5,23738.5,569.0,681.5,162.0,33.2,34.9,2011,5,36.3625,127.3426
대전,201105,66.5,대덕구,93.0,199.2,24640.7,504.0,583.9,162.0,35.8,37.8,2011,5,36.368,127.405
울산,201105,74.0,중구,147.4,233.4,14419.6,620.7,775.9,114.8,36.4,38.7,2011,5,35.5664,129.319
울산,201105,76.5,남구,137.4,203.8,15791.7,542.4,694.6,114.8,35.2,36.9,2011,5,35.5388,129.316
울산,201105,62.0,동구,149.3,288.1,16837.8,458.3,753.3,114.8,35.2,36.8,2011,5,35.5259,129.4216
울산,201105,80.0,북구,124.9,286.0,24528.2,506.3,801.6,114.8,32.9,34.2,2011,5,35.5805,129.3552
울산,201105,75.33333333,울주군,137.3,282.4,16955.7,647.4,745.6,114.8,36.1,38.5,2011,5,35.5745,129.2165
서울,201106,42.0,종로구,140.8,155.0,10250.5,656.8,789.3,404.5,39.7,41.8,2011,6,37.5729,126.9794
서울,201106,44.0,중구,136.6,230.5,10363.9,634.4,771.1,404.5,40.1,42.1,2011,6,37.5641,126.997
서울,201106,45.0,용산구,136.3,161.5,11129.8,627.2,645.4,404.5,39.1,41.2,2011,6,37.5311,126.9814
서울,201106,49.0,성동구,134.0,245.8,11918.8,606.2,623.2,404.5,38.1,39.7,2011,6,37.5509,127.0407
서울,201106,44.0,광진구,122.3,186.1,13635.9,528.3,599.6,404.5,37.1,38.5,2011,6,37.5388,127.0827
서울,201106,42.0,동대문구,129.1,220.0,11891.6,700.2,715.5,404.5,38.8,40.6,2011,6,37.5744,127.0395
서울,201106,43.0,중랑구,107.9,174.2,11840.3,523.7,681.1,404.5,38.2,39.9,2011,6,37.6065,127.0927
서울,201106,39.0,성북구,147.8,193.1,13697.2,660.4,664.7,404.5,37.8,39.8,2011,6,37.6109,127.0273
서울,201106,35.0,강북구,106.1,196.8,11284.3,567.7,743.4,404.5,39.1,41.2,2011,6,37.6396,127.0257
서울,201106,39.0,도봉구,111.6,174.5,12317.6,563.8,665.8,404.5,38.0,39.9,2011,6,37.6688,127.0471
서울,201106,39.0,노원구,123.0,203.3,13939.4,522.4,725.9,404.5,36.5,38.9,2011,6,37.655,127.0778
서울,201106,45.0,은평구,129.2,168.3,13903.2,556.5,667.1,404.5,38.1,40.0,2011,6,37.6027,126.9288
서울,201106,43.0,서대문구,161.3,157.2,10533.2,646.3,761.6,404.5,38.5,40.7,2011,6,37.5794,126.9368
서울,201106,47.0,마포구,139.2,197.7,14541.5,601.6,659.1,404.5,37.4,39.2,2011,6,37.5662,126.9018
서울,201106,47.0,양천구,124.3,213.9,10711.7,615.1,679.3,404.5,36.3,38.1,2011,6,37.5271,126.8561
서울,201106,45.0,강서구,140.6,148.7,14470.9,570.4,621.2,404.5,36.9,38.9,2011,6,37.5509,126.8497
서울,201106,44.0,구로구,128.2,273.7,14649.3,597.2,646.6,404.5,37.6,39.0,2011,6,37.4954,126.8581
서울,201106,51.0,금천구,133.1,180.3,13025.9,555.4,710.7,404.5,38.3,39.9,2011,6,37.4574,126.8956
서울,201106,46.0,영등포구,151.0,246.1,12576.9,758.6,851.2,404.5,38.3,39.9,2011,6,37.5265,126.8962
서울,201106,47.0,동작구,165.2,192.3,11806.2,605.1,700.8,404.5,37.8,39.8,2011,6,37.4979,126.9828
서울,201106,47.0,관악구,133.9,208.8,11695.7,510.3,629.0,404.5,37.5,39.2,2011,6,37.4654,126.9436
서울,201106,46.0,서초구,172.8,168.1,10772.8,733.2,718.9,404.5,36.9,38.3,2011,6,37.4761,127.0376
서울,201106,45.0,강남구,130.8,209.3,10708.7,583.5,628.2,404.5,36.6,38.3,2011,6,37.5184,127.0473
서울,201106,43.0,송파구,141.5,194.8,11794.6,529.5,612.9,404.5,36.6,38.0,2011,6,37.5048,127.1147
서울,201106,41.0,강동구,139.4,176.3,9820.3,586.1,654.0,404.5,36.8,38.8,2011,6,37.5499,127.1465
부산,201106,49.0,중구,117.1,205.4,10808.0,809.3,858.6,243.2,42.6,45.4,2011,6,35.1068,129.0312
부산,201106,65.25,서구,144.7,209.3,10617.7,792.9,850.3,243.2,41.6,44.8,2011,6,35.1159,129.0225
부산,201106,64.25,동구,107.5,156.3,8912.6,755.8,970.9,243.2,41.9,45.4,2011,6,35.1299,129.049
부산,201106,46.0,영도구,152.2,208.1,10941.0,786.3,780.0,243.2,41.3,44.4,2011,6,35.0911,129.0655
부산,201106,79.0,부산진구,124.0,172.1,14504.7,751.8,778.1,243.2,39.2,41.6,2011,6,35.1631,129.0516
부산,201106,67.0,동래구,133.9,156.5,12093.0,883.2,821.5,243.2,38.5,41.0,2011,6,35.2048,129.0835
부산,201106,64.0,남구,101.7,175.2,13469.7,828.1,836.3,243.2,38.9,41.3,2011,6,35.1324,129.1037
부산,201106,58.0,북구,123.7,132.5,11667.7,677.9,692.2,243.2,37.2,39.5,2011,6,35.2164,129.0087
부산,201106,31.0,해운대구,116.3,231.9,11977.2,781.2,783.3,243.2,37.3,39.7,2011,6,35.1631,129.1607
부산,201106,71.0,사하구,122.4,141.5,13551.8,680.6,820.7,243.2,37.8,39.9,2011,6,35.1042,128.9733
부산,201106,61.0,금정구,127.6,220.2,9323.2,857.8,760.1,243.2,39.1,41.8,2011,6,35.2549,129.089
부산,201106,49.5,강서구,103.5,247.2,15031.0,1045.8,752.3,243.2,40.6,43.2,2011,6,35.2111,128.9788
부산,201106,44.0,연제구,145.3,208.1,11235.4,1010.7,819.4,243.2,38.9,41.3,2011,6,35.1802,129.0814
부산,201106,33.0,수영구,134.1,174.3,10169.2,998.9,766.9,243.2,40.0,42.5,2011,6,35.1576,129.114
부산,201106,65.0,사상구,106.9,185.5,12894.4,573.5,741.7,243.2,37.8,39.9,2011,6,35.1627,128.9783
부산,201106,43.0,기장군,116.6,229.4,19886.2,779.9,787.3,243.2,38.0,40.8,2011,6,35.3228,129.2262
대구,201106,42.0,중구,148.8,331.6,10339.4,795.0,923.0,173.0,41.2,44.7,2011,6,35.8683,128.5988
대구,201106,44.0,동구,153.3,250.0,11305.8,608.4,861.9,173.0,38.4,41.6,2011,6,35.8747,128.6269
대구,201106,57.0,서구,117.7,224.1,10233.6,613.2,888.1,173.0,39.1,42.2,2011,6,35.8704,128.5564
대구,201106,31.0,남구,124.8,242.5,9472.2,691.9,920.2,173.0,40.1,43.3,2011,6,35.8313,128.6097
대구,201106,50.0,북구,146.3,221.4,13364.9,596.7,883.8,173.0,35.6,38.0,2011,6,35.8923,128.5916
대구,201106,48.0,수성구,125.1,266.1,11382.8,711.8,897.7,173.0,36.0,39.2,2011,6,35.8572,128.6336
대구,201106,48.0,달서구,123.2,245.8,13691.5,573.9,850.2,173.0,35.4,37.9,2011,6,35.8223,128.541
대구,201106,39.0,달성군,113.1,310.0,16884.9,540.1,875.0,173.0,36.1,38.6,2011,6,35.7989,128.4989
인천,201106,46.0,중구,177.4,284.2,15509.6,490.5,899.8,307.6,38.7,40.9,2011,6,37.4643,126.5904
인천,201106,59.0,동구,101.7,481.6,15389.1,457.5,814.6,307.6,38.9,41.4,2011,6,37.4753,126.6369
인천,201106,41.0,남구,120.3,222.3,13470.0,558.1,692.8,307.6,37.9,40.0,2011,6,37.442,126.7019
인천,201106,49.0,연수구,108.7,207.4,11883.9,535.9,634.2,307.6,35.1,36.7,2011,6,37.4172,126.6788
인천,201106,46.66666667,남동구,112.0,212.1,15842.2,577.6,636.8,307.6,35.6,37.4,2011,6,37.402,126.7337
인천,201106,50.0,부평구,114.1,188.1,13701.6,506.8,620.6,307.6,36.3,38.1,2011,6,37.5088,126.7219
인천,201106,47.0,계양구,104.3,183.0,11079.3,428.7,627.9,307.6,35.0,36.4,2011,6,37.5393,126.7271
인천,201106,57.66666667,서구,98.6,172.4,16343.4,429.0,576.4,307.6,34.8,36.1,2011,6,37.5461,126.6766
인천,201106,39.0,강화군,157.2,348.9,8553.6,655.9,579.5,307.6,45.2,48.9,2011,6,37.7416,126.5092
광주,201106,48.0,동구,113.6,441.3,5973.1,1061.1,561.5,120.0,40.4,43.1,2011,6,35.1399,126.9194
광주,201106,33.0,서구,133.7,240.0,9163.8,717.8,532.5,120.0,34.8,37.2,2011,6,35.1502,126.8565
광주,201106,44.0,남구,100.0,342.4,8582.0,818.1,582.1,120.0,37.0,39.5,2011,6,35.1333,126.9004
광주,201106,45.5,북구,124.0,289.1,10172.3,831.3,582.2,120.0,35.3,37.7,2011,6,35.1663,126.9185
광주,201106,57.0,광산구,117.7,237.0,11649.0,573.4,602.4,120.0,32.3,34.1,2011,6,35.1729,126.8118
대전,201106,36.0,동구,131.3,188.2,14689.3,595.7,703.6,391.6,37.7,40.2,2011,6,36.3515,127.4239
대전,201106,40.0,중구,120.9,211.3,13241.7,629.4,735.2,391.6,37.7,39.9,2011,6,36.3256,127.4266
대전,201106,43.0,서구,141.4,193.9,14390.2,540.7,695.8,391.6,34.9,36.8,2011,6,36.3503,127.3662
대전,201106,45.0,유성구,134.5,224.9,17253.8,617.3,682.5,391.6,33.2,34.9,2011,6,36.3625,127.3426
대전,201106,46.5,대덕구,118.3,181.2,18406.1,552.7,603.4,391.6,35.9,37.8,2011,6,36.368,127.405
울산,201106,56.0,중구,137.6,230.8,11643.2,586.8,775.0,293.5,36.5,38.7,2011,6,35.5664,129.319
울산,201106,55.66666667,남구,154.0,248.6,12582.4,533.0,738.6,293.5,35.3,36.9,2011,6,35.5388,129.316
울산,201106,41.0,동구,185.3,309.6,14752.7,506.5,785.8,293.5,35.2,36.9,2011,6,35.5259,129.4216
울산,201106,62.5,북구,133.1,290.4,19394.1,529.9,881.1,293.5,32.9,34.3,2011,6,35.5805,129.3552
울산,201106,55.33333333,울주군,132.4,248.7,14608.2,622.4,731.4,293.5,36.1,38.5,2011,6,35.5745,129.2165
서울,201107,27.0,종로구,114.6,146.7,8445.7,611.7,775.0,1131.0,39.7,41.8,2011,7,37.5729,126.9794
서울,201107,28.0,중구,121.6,220.0,7682.1,614.1,724.5,1131.0,40.1,42.1,2011,7,37.5641,126.997
서울,201107,29.0,용산구,145.2,143.6,8808.1,587.0,617.8,1131.0,39.1,41.2,2011,7,37.5311,126.9814
서울,201107,29.0,성동구,133.0,198.5,9281.3,591.3,620.2,1131.0,38.1,39.7,2011,7,37.5509,127.0407
서울,201107,27.0,광진구,114.8,167.5,10777.4,546.9,570.5,1131.0,37.2,38.5,2011,7,37.5388,127.0827
서울,201107,27.0,동대문구,133.8,183.9,9874.8,693.6,685.7,1131.0,38.9,40.7,2011,7,37.5744,127.0395
서울,201107,28.0,중랑구,110.0,154.1,9258.1,482.9,643.4,1131.0,38.3,39.9,2011,7,37.6065,127.0927
서울,201107,25.0,성북구,140.2,174.6,11606.0,629.3,650.9,1131.0,37.9,39.8,2011,7,37.6109,127.0273
서울,201107,26.0,강북구,107.2,200.3,8993.1,553.2,719.9,1131.0,39.1,41.2,2011,7,37.6396,127.0257
서울,201107,25.0,도봉구,112.7,170.7,9954.8,573.3,664.2,1131.0,38.1,40.0,2011,7,37.6688,127.0471
서울,201107,27.0,노원구,119.9,187.8,11716.8,501.1,683.9,1131.0,36.5,38.9,2011,7,37.655,127.0778
